datetime,open,high,low,close,volume
2020-01-01 17:00:00,121.851,121.95,121.742,121.871,0
2020-01-01 18:00:00,121.872,121.984,121.825,121.981,0
2020-01-01 19:00:00,121.978,121.987,121.904,121.951,0
2020-01-01 20:00:00,121.952,122.021,121.895,121.946,0
2020-01-01 21:00:00,121.947,121.991,121.913,121.968,0
2020-01-01 22:00:00,121.97,121.98,121.88,121.902,0
2020-01-01 23:00:00,121.901,121.918,121.79,121.811,0
2020-01-02 00:00:00,121.811,121.847,121.8,121.845,0
2020-01-02 01:00:00,121.845,121.878,121.826,121.845,0
2020-01-02 02:00:00,121.847,121.968,121.837,121.953,0
2020-01-02 03:00:00,121.954,121.997,121.909,121.968,0
2020-01-02 04:00:00,121.967,122.017,121.905,121.938,0
2020-01-02 05:00:00,121.938,121.963,121.812,121.85,0
2020-01-02 06:00:00,121.851,121.894,121.657,121.663,0
2020-01-02 07:00:00,121.664,121.783,121.646,121.772,0
2020-01-02 08:00:00,121.773,121.775,121.63,121.702,0
2020-01-02 09:00:00,121.702,121.725,121.384,121.438,0
2020-01-02 10:00:00,121.437,121.442,120.981,121.276,0
2020-01-02 11:00:00,121.274,121.319,121.078,121.085,0
2020-01-02 12:00:00,121.085,121.261,121.07,121.23,0
2020-01-02 13:00:00,121.233,121.252,121.143,121.225,0
2020-01-02 14:00:00,121.224,121.267,121.193,121.218,0
2020-01-02 15:00:00,121.214,121.256,121.2,121.255,0
2020-01-02 16:00:00,121.255,121.301,121.237,121.301,0
2020-01-02 17:00:00,121.276,121.294,121.235,121.26,0
2020-01-02 18:00:00,121.261,121.377,121.251,121.253,0
2020-01-02 19:00:00,121.252,121.283,121.132,121.148,0
2020-01-02 20:00:00,121.149,121.194,120.878,120.9,0
2020-01-02 21:00:00,120.9,120.974,120.682,120.729,0
2020-01-02 22:00:00,120.728,120.871,120.669,120.863,0
2020-01-02 23:00:00,120.863,120.926,120.767,120.784,0
2020-01-03 00:00:00,120.783,120.819,120.684,120.733,0
2020-01-03 01:00:00,120.733,120.799,120.668,120.783,0
2020-01-03 02:00:00,120.783,120.786,120.354,120.394,0
2020-01-03 03:00:00,120.391,120.585,120.368,120.424,0
2020-01-03 04:00:00,120.426,120.466,120.309,120.388,0
2020-01-03 05:00:00,120.388,120.457,120.265,120.324,0
2020-01-03 06:00:00,120.324,120.344,120.167,120.235,0
2020-01-03 07:00:00,120.235,120.443,120.233,120.391,0
2020-01-03 08:00:00,120.392,120.56,120.392,120.468,0
2020-01-03 09:00:00,120.465,120.723,120.433,120.688,0
2020-01-03 10:00:00,120.695,120.746,120.554,120.607,0
2020-01-03 11:00:00,120.609,120.676,120.507,120.596,0
2020-01-03 12:00:00,120.597,120.645,120.566,120.621,0
2020-01-03 13:00:00,120.621,120.679,120.463,120.653,0
2020-01-03 14:00:00,120.655,120.681,120.611,120.622,0
2020-01-03 15:00:00,120.621,120.674,120.603,120.646,0
2020-01-03 16:00:00,120.645,120.664,120.565,120.573,0
2020-01-05 17:00:00,120.424,120.515,120.299,120.301,0
2020-01-05 18:00:00,120.303,120.516,120.276,120.498,0
2020-01-05 19:00:00,120.499,120.744,120.494,120.641,0
2020-01-05 20:00:00,120.641,120.662,120.45,120.497,0
2020-01-05 21:00:00,120.499,120.655,120.488,120.619,0
2020-01-05 22:00:00,120.619,120.709,120.612,120.653,0
2020-01-05 23:00:00,120.653,120.677,120.606,120.643,0
2020-01-06 00:00:00,120.642,120.66,120.59,120.617,0
2020-01-06 01:00:00,120.618,120.621,120.476,120.594,0
2020-01-06 02:00:00,120.594,120.769,120.578,120.69,0
2020-01-06 03:00:00,120.69,120.748,120.568,120.703,0
2020-01-06 04:00:00,120.704,120.873,120.643,120.869,0
2020-01-06 05:00:00,120.869,120.98,120.861,120.92,0
2020-01-06 06:00:00,120.92,121.106,120.92,121.062,0
2020-01-06 07:00:00,121.062,121.133,121.009,121.116,0
2020-01-06 08:00:00,121.117,121.131,120.987,121.068,0
2020-01-06 09:00:00,121.067,121.086,120.894,120.933,0
2020-01-06 10:00:00,120.933,121.222,120.916,121.195,0
2020-01-06 11:00:00,121.196,121.274,121.126,121.234,0
2020-01-06 12:00:00,121.233,121.324,121.204,121.293,0
2020-01-06 13:00:00,121.293,121.339,121.279,121.282,0
2020-01-06 14:00:00,121.281,121.395,121.267,121.371,0
2020-01-06 15:00:00,121.373,121.385,121.322,121.382,0
2020-01-06 16:00:00,121.38,121.385,121.338,121.338,0
2020-01-06 17:00:00,121.307,121.332,121.233,121.326,0
2020-01-06 18:00:00,121.328,121.387,121.315,121.371,0
2020-01-06 19:00:00,121.371,121.394,121.314,121.327,0
2020-01-06 20:00:00,121.328,121.433,121.287,121.372,0
2020-01-06 21:00:00,121.372,121.421,121.353,121.395,0
2020-01-06 22:00:00,121.395,121.433,121.381,121.403,0
2020-01-06 23:00:00,121.403,121.445,121.383,121.418,0
2020-01-07 00:00:00,121.416,121.43,121.258,121.261,0
2020-01-07 01:00:00,121.261,121.341,121.147,121.255,0
2020-01-07 02:00:00,121.257,121.268,121.003,121.033,0
2020-01-07 03:00:00,121.035,121.371,121.01,121.299,0
2020-01-07 04:00:00,121.299,121.374,121.221,121.315,0
2020-01-07 05:00:00,121.314,121.321,121.057,121.165,0
2020-01-07 06:00:00,121.165,121.242,121.092,121.207,0
2020-01-07 07:00:00,121.206,121.233,121.117,121.159,0
2020-01-07 08:00:00,121.159,121.216,120.964,120.974,0
2020-01-07 09:00:00,120.972,121.051,120.796,120.861,0
2020-01-07 10:00:00,120.852,121.021,120.782,121.004,0
2020-01-07 11:00:00,121.004,121.038,120.874,120.875,0
2020-01-07 12:00:00,120.875,120.985,120.875,120.945,0
2020-01-07 13:00:00,120.945,121.005,120.933,120.953,0
2020-01-07 14:00:00,120.953,121.007,120.93,120.951,0
2020-01-07 15:00:00,120.951,120.989,120.933,120.969,0
2020-01-07 16:00:00,120.969,120.983,120.787,120.952,0
2020-01-07 17:00:00,120.899,120.978,120.869,120.9,0
2020-01-07 18:00:00,120.901,120.934,120.223,120.459,0
2020-01-07 19:00:00,120.459,120.549,120.167,120.362,0
2020-01-07 20:00:00,120.359,120.652,120.31,120.516,0
2020-01-07 21:00:00,120.517,121.032,120.492,120.948,0
2020-01-07 22:00:00,120.948,120.966,120.674,120.873,0
2020-01-07 23:00:00,120.873,120.922,120.691,120.744,0
2020-01-08 00:00:00,120.744,120.822,120.74,120.751,0
2020-01-08 01:00:00,120.754,120.905,120.722,120.84,0
2020-01-08 02:00:00,120.839,120.968,120.806,120.901,0
2020-01-08 03:00:00,120.901,120.954,120.654,120.761,0
2020-01-08 04:00:00,120.761,120.866,120.678,120.79,0
2020-01-08 05:00:00,120.79,121.004,120.714,120.929,0
2020-01-08 06:00:00,120.929,121.035,120.818,120.974,0
2020-01-08 07:00:00,120.974,121.022,120.832,120.903,0
2020-01-08 08:00:00,120.903,120.938,120.803,120.84,0
2020-01-08 09:00:00,120.843,120.973,120.834,120.914,0
2020-01-08 10:00:00,120.914,120.981,120.753,120.787,0
2020-01-08 11:00:00,120.787,121.256,120.786,121.207,0
2020-01-08 12:00:00,121.206,121.329,121.204,121.293,0
2020-01-08 13:00:00,121.293,121.335,121.258,121.285,0
2020-01-08 14:00:00,121.286,121.379,121.273,121.369,0
2020-01-08 15:00:00,121.369,121.369,121.132,121.16,0
2020-01-08 16:00:00,121.162,121.268,121.142,121.16,0
2020-01-08 17:00:00,121.158,121.238,121.093,121.183,0
2020-01-08 18:00:00,121.184,121.227,121.126,121.178,0
2020-01-08 19:00:00,121.18,121.416,121.174,121.351,0
2020-01-08 20:00:00,121.35,121.459,121.346,121.448,0
2020-01-08 21:00:00,121.448,121.448,121.366,121.379,0
2020-01-08 22:00:00,121.379,121.41,121.329,121.375,0
2020-01-08 23:00:00,121.374,121.412,121.347,121.403,0
2020-01-09 00:00:00,121.403,121.505,121.394,121.5,0
2020-01-09 01:00:00,121.501,121.544,121.419,121.443,0
2020-01-09 02:00:00,121.443,121.59,121.415,121.559,0
2020-01-09 03:00:00,121.559,121.588,121.391,121.56,0
2020-01-09 04:00:00,121.559,121.592,121.423,121.468,0
2020-01-09 05:00:00,121.468,121.611,121.437,121.59,0
2020-01-09 06:00:00,121.59,121.63,121.546,121.547,0
2020-01-09 07:00:00,121.547,121.637,121.486,121.537,0
2020-01-09 08:00:00,121.536,121.688,121.483,121.638,0
2020-01-09 09:00:00,121.638,121.67,121.563,121.63,0
2020-01-09 10:00:00,121.63,121.687,121.545,121.62,0
2020-01-09 11:00:00,121.621,121.633,121.498,121.59,0
2020-01-09 12:00:00,121.59,121.634,121.566,121.613,0
2020-01-09 13:00:00,121.614,121.614,121.507,121.555,0
2020-01-09 14:00:00,121.553,121.643,121.553,121.629,0
2020-01-09 15:00:00,121.628,121.652,121.606,121.621,0
2020-01-09 16:00:00,121.62,121.649,121.598,121.634,0
2020-01-09 17:00:00,121.63,121.659,121.568,121.593,0
2020-01-09 18:00:00,121.594,121.659,121.591,121.647,0
2020-01-09 19:00:00,121.649,121.729,121.59,121.612,0
2020-01-09 20:00:00,121.612,121.671,121.6,121.643,0
2020-01-09 21:00:00,121.646,121.684,121.605,121.683,0
2020-01-09 22:00:00,121.683,121.687,121.655,121.674,0
2020-01-09 23:00:00,121.674,121.712,121.661,121.688,0
2020-01-10 00:00:00,121.687,121.771,121.677,121.72,0
2020-01-10 01:00:00,121.72,121.761,121.702,121.726,0
2020-01-10 02:00:00,121.728,121.753,121.677,121.708,0
2020-01-10 03:00:00,121.708,121.735,121.569,121.63,0
2020-01-10 04:00:00,121.63,121.681,121.538,121.668,0
2020-01-10 05:00:00,121.668,121.695,121.577,121.596,0
2020-01-10 06:00:00,121.596,121.639,121.522,121.61,0
2020-01-10 07:00:00,121.611,121.695,121.588,121.686,0
2020-01-10 08:00:00,121.685,121.774,121.59,121.683,0
2020-01-10 09:00:00,121.683,121.711,121.539,121.662,0
2020-01-10 10:00:00,121.662,121.833,121.636,121.759,0
2020-01-10 11:00:00,121.761,121.777,121.68,121.752,0
2020-01-10 12:00:00,121.752,121.825,121.745,121.773,0
2020-01-10 13:00:00,121.772,121.818,121.769,121.793,0
2020-01-10 14:00:00,121.794,121.837,121.79,121.814,0
2020-01-10 15:00:00,121.813,121.816,121.767,121.787,0
2020-01-10 16:00:00,121.785,121.797,121.712,121.738,0
2020-01-12 17:00:00,121.718,121.811,121.716,121.759,0
2020-01-12 18:00:00,121.76,121.825,121.737,121.779,0
2020-01-12 19:00:00,121.778,121.854,121.76,121.846,0
2020-01-12 20:00:00,121.846,121.906,121.84,121.89,0
2020-01-12 21:00:00,121.89,121.973,121.867,121.968,0
2020-01-12 22:00:00,121.967,122.002,121.954,121.989,0
2020-01-12 23:00:00,121.989,122.019,121.969,121.986,0
2020-01-13 00:00:00,121.986,122.05,121.977,122.021,0
2020-01-13 01:00:00,122.02,122.029,121.967,121.997,0
2020-01-13 02:00:00,121.997,122.022,121.929,121.935,0
2020-01-13 03:00:00,121.934,122.085,121.923,122.061,0
2020-01-13 04:00:00,122.061,122.312,122.058,122.097,0
2020-01-13 05:00:00,122.096,122.204,122.063,122.164,0
2020-01-13 06:00:00,122.164,122.219,122.152,122.156,0
2020-01-13 07:00:00,122.156,122.276,122.144,122.244,0
2020-01-13 08:00:00,122.244,122.296,122.129,122.135,0
2020-01-13 09:00:00,122.135,122.238,122.119,122.236,0
2020-01-13 10:00:00,122.236,122.403,122.223,122.376,0
2020-01-13 11:00:00,122.375,122.489,122.345,122.439,0
2020-01-13 12:00:00,122.438,122.477,122.41,122.443,0
2020-01-13 13:00:00,122.447,122.483,122.43,122.443,0
2020-01-13 14:00:00,122.44,122.479,122.419,122.433,0
2020-01-13 15:00:00,122.432,122.433,122.392,122.43,0
2020-01-13 16:00:00,122.432,122.435,122.395,122.404,0
2020-01-13 17:00:00,122.383,122.443,122.366,122.413,0
2020-01-13 18:00:00,122.413,122.501,122.392,122.489,0
2020-01-13 19:00:00,122.488,122.763,122.475,122.694,0
2020-01-13 20:00:00,122.692,122.724,122.465,122.579,0
2020-01-13 21:00:00,122.581,122.618,122.509,122.6,0
2020-01-13 22:00:00,122.6,122.61,122.55,122.577,0
2020-01-13 23:00:00,122.577,122.625,122.553,122.579,0
2020-01-14 00:00:00,122.579,122.622,122.565,122.572,0
2020-01-14 01:00:00,122.572,122.726,122.568,122.718,0
2020-01-14 02:00:00,122.717,122.718,122.517,122.545,0
2020-01-14 03:00:00,122.546,122.571,122.385,122.459,0
