datetime,open,high,low,close,volume
2020-03-27 06:00:00,133.345,133.475,132.455,132.972,0
2020-03-27 07:00:00,132.98,133.443,132.838,133.252,0
2020-03-27 08:00:00,133.254,133.398,132.754,132.81,0
2020-03-27 09:00:00,132.809,132.921,132.552,132.837,0
2020-03-27 10:00:00,132.835,133.706,132.761,133.657,0
2020-03-27 11:00:00,133.656,134.379,133.469,134.026,0
2020-03-27 12:00:00,134.026,134.257,133.703,134.048,0
2020-03-27 13:00:00,134.048,134.539,133.918,134.494,0
2020-03-27 14:00:00,134.492,134.708,134.335,134.487,0
2020-03-27 15:00:00,134.488,134.729,134.276,134.437,0
2020-03-29 17:00:00,133.798,134.055,133.658,133.948,0
2020-03-29 18:00:00,134.113,134.152,133.448,133.496,0
2020-03-29 20:00:00,133.782,134.174,133.524,133.672,0
2020-03-29 21:00:00,133.674,133.761,133.031,133.071,0
2020-03-29 22:00:00,133.068,133.135,132.784,132.925,0
2020-03-29 23:00:00,132.921,133.03,132.745,132.871,0
2020-03-30 00:00:00,132.871,133.403,132.827,133.365,0
2020-03-30 01:00:00,133.364,133.888,133.289,133.737,0
2020-03-30 02:00:00,133.737,133.86,133.473,133.657,0
2020-03-30 03:00:00,133.669,133.86,133.147,133.38,0
2020-03-30 04:00:00,133.381,133.703,133.301,133.312,0
2020-03-30 05:00:00,133.311,133.71,133.007,133.569,0
2020-03-30 06:00:00,133.567,134.017,133.524,133.968,0
2020-03-30 07:00:00,133.969,134.377,133.725,134.188,0
2020-03-30 08:00:00,134.192,134.407,134.091,134.232,0
2020-03-30 09:00:00,134.231,134.247,133.51,133.52,0
2020-03-30 10:00:00,133.52,134.281,133.396,134.183,0
2020-03-30 11:00:00,134.179,134.263,133.78,133.899,0
2020-03-30 12:00:00,133.897,133.922,133.566,133.668,0
2020-03-30 13:00:00,133.664,133.765,133.492,133.69,0
2020-03-30 14:00:00,133.691,133.862,133.474,133.761,0
2020-03-30 15:00:00,133.763,133.958,133.705,133.798,0
2020-03-30 16:00:00,133.796,134.111,133.441,133.852,0
2020-03-30 17:00:00,133.459,133.658,133.393,133.484,0
2020-03-30 18:00:00,133.485,133.81,133.455,133.761,0
2020-03-30 19:00:00,133.762,133.862,133.477,133.656,0
2020-03-30 20:00:00,133.66,134.105,133.04,133.748,0
